,round,round_time,sampled_clients,noise_multiplier,noise_multiplier_after_adaptive_clipping,update_clipping_norm,update_stddev,accuracy,loss
290,290,,27,0.640616455078125,0.6557414,0.49157622,0.32234687,0.7676705718040466,0.7850729823112488
291,291,,29,0.640616455078125,0.6557414,0.47438595,0.3110745,,
292,292,,33,0.640616455078125,0.6557414,0.46347222,0.3039179,,
293,293,,34,0.640616455078125,0.6557414,0.47080696,0.30872762,,
294,294,,41,0.640616455078125,0.6557414,0.47330686,0.3103669,,
295,295,,31,0.640616455078125,0.6557414,0.5178534,0.33957788,0.7423555850982666,0.8588918447494507
296,296,,33,0.640616455078125,0.6557414,0.47639412,0.31239134,,
297,297,,44,0.640616455078125,0.6557414,0.45552325,0.29870546,,
298,298,,30,0.640616455078125,0.6557414,0.4824136,0.31633857,,
299,299,,24,0.640616455078125,0.6557414,0.4714027,0.30911827,,
300,300,,32,0.640616455078125,0.6557414,0.4762886,0.31232214,0.7544176578521729,0.820692241191864
301,301,,29,0.640616455078125,0.6557414,0.45081633,0.29561892,,
302,302,,25,0.640616455078125,0.6557414,0.4659379,0.30553478,,
303,303,,34,0.640616455078125,0.6557414,0.47522673,0.31162584,,
304,304,,26,0.640616455078125,0.6557414,0.48705345,0.31938112,,
305,305,,22,0.640616455078125,0.6557414,0.47055754,0.30856407,0.7728949189186096,0.7703098058700562
306,306,,29,0.640616455078125,0.6557414,0.4753754,0.31172332,,
307,307,,27,0.640616455078125,0.6557414,0.47781116,0.31332055,,
308,308,,27,0.640616455078125,0.6557414,0.47712567,0.31287107,,
309,309,,30,0.640616455078125,0.6557414,0.4856136,0.31843695,,
310,310,,27,0.640616455078125,0.6557414,0.50319505,0.32996583,0.7261831760406494,0.9021332263946533
311,311,,27,0.640616455078125,0.6557414,0.47000304,0.30820045,,
312,312,,34,0.640616455078125,0.6557414,0.48068368,0.3152042,,
313,313,,24,0.640616455078125,0.6557414,0.49647388,0.32555848,,
314,314,,30,0.640616455078125,0.6557414,0.4632063,0.30374354,,
315,315,,24,0.640616455078125,0.6557414,0.47421294,0.31096107,0.773279070854187,0.7813674807548523
316,316,,40,0.640616455078125,0.6557414,0.48465303,0.31780705,,
317,317,,21,0.640616455078125,0.6557414,0.45577052,0.29886758,,
318,318,,41,0.640616455078125,0.6557414,0.4750656,0.31152016,,
